max,-34.53994454072478,-21.875970047358933,-25.30145967778247,-28.910806011153902,-22.03693538627911
i2c,79.89717315732258,79.9535218826709,73.79278303501812,73.50174195975936,79.74021919829104
multiplier,-2.271164403144363,-2.0637685520685336,-1.9136469460277763,-0.6158462179542122,-1.773230953003693
router,81.33312222441984,175.21801720015185,126.5918567336142,187.51135383852252,158.78819118146322
ctrl,8.150578787993389,10.334313590145136,-282.201378415693,-115.33513638623941,-389.6940929933746
sqrt,-2.7114211837132283,-3.2779634706215304,-3.6070688894239127,-3.566987975069097,-3.194287887281841
voter,-0.010682374385819853,0.002109387494736676,0.0020599820696397013,0.04895926009789016,-0.006529602551095082
mem_ctrl,1.668033502786102,1.9892609075076482,2.142678846498995,1.2499692717596653,1.6734322571071292
priority,-26.591479224165422,-27.241426230342817,-39.19225614194689,-24.032638705348905,-27.83851682696803
int2float,126.53720527776537,108.44115074229347,134.00033868899058,92.51754302164244,90.14230397829809
cavlc,89.0526519078604,167.5575085049861,63.614235346352565,109.5987717475679,60.9704465738738
square,-3.701904081729756,-3.306683234864424,-3.010097378488754,-5.088656041166522,-2.6309384360115944
log2,0.5976291886706212,0.5969264584087189,0.6069104150266522,0.6029396828038261,0.8538312161321293
sin,-0.81435876659366,-0.7288844376239555,-0.7906178708406859,-2.5120564482058074,-2.534499812302776
i10,22.706049361019918,24.51720937414297,23.310322284111543,22.978496920445732,22.88072150779531
bar,0.0,0.0,0.0,0.0,0.0
